POSTAL_CODE,AREA,TOWN,PROVINCE
6724,San Isidro,Almagro,Samar
6724,San Jose,Almagro,Samar
6724,Talahid,Almagro,Samar
6724,Tonga-Tonga,Almagro,Samar
6724,Veloso,Almagro,Samar
6544,Caucab,Almeria,Biliran
6544,Iyosan,Almeria,Biliran
6544,Jamorawon,Almeria,Biliran
6544,Lo-Ok,Almeria,Biliran
6544,Matanga,Almeria,Biliran
6544,Pili,Almeria,Biliran
6544,Poblacion,Almeria,Biliran
6544,Pulang Bato,Almeria,Biliran
6544,Salangi,Almeria,Biliran
6544,Sampao,Almeria,Biliran
6544,Tabunan,Almeria,Biliran
6544,Talahid,Almeria,Biliran
6544,Tamarindo,Almeria,Biliran
6040,Angilan,Aloguinsan,Cebu
6040,Bojo,Aloguinsan,Cebu
6040,Bonbon,Aloguinsan,Cebu
6040,Esperanza,Aloguinsan,Cebu
6040,Kandingan,Aloguinsan,Cebu
6040,Kantabogon,Aloguinsan,Cebu
6040,Kawasan,Aloguinsan,Cebu
6040,Olango,Aloguinsan,Cebu
6040,Poblacion,Aloguinsan,Cebu
6040,Punay,Aloguinsan,Cebu
6040,Rosario,Aloguinsan,Cebu
6040,Saksak,Aloguinsan,Cebu
6040,Tampa-An,Aloguinsan,Cebu
6040,Toyokon,Aloguinsan,Cebu
6040,Zaragosa,Aloguinsan,Cebu
7206,Balintonga,Aloran,Misamis Occidental
7206,Banisilon,Aloran,Misamis Occidental
7206,Burgos,Aloran,Misamis Occidental
7206,Calube,Aloran,Misamis Occidental
7206,Caputol,Aloran,Misamis Occidental
7206,Casusan,Aloran,Misamis Occidental
7206,Conat,Aloran,Misamis Occidental
7206,Culpan,Aloran,Misamis Occidental
7206,Dalisay,Aloran,Misamis Occidental
7206,Dullan,Aloran,Misamis Occidental
7206,Ibabao,Aloran,Misamis Occidental
7206,Labo,Aloran,Misamis Occidental
7206,Lawa-An,Aloran,Misamis Occidental
7206,Lobogon,Aloran,Misamis Occidental
7206,Lumbayao,Aloran,Misamis Occidental
7206,Macubon (Sina-Ad),Aloran,Misamis Occidental
7206,Makawa,Aloran,Misamis Occidental
7206,Manamong,Aloran,Misamis Occidental
7206,Matipaz,Aloran,Misamis Occidental
7206,Maular,Aloran,Misamis Occidental
7206,Mitazan,Aloran,Misamis Occidental
7206,Mohon,Aloran,Misamis Occidental
7206,Monterico,Aloran,Misamis Occidental
7206,Nabuna,Aloran,Misamis Occidental
7206,Ospital (Pob.),Aloran,Misamis Occidental
7206,Palayan,Aloran,Misamis Occidental
7206,Pelong,Aloran,Misamis Occidental
7206,Roxas,Aloran,Misamis Occidental
7206,San Pedro,Aloran,Misamis Occidental
7206,Santa Ana,Aloran,Misamis Occidental
7206,Sinampongan,Aloran,Misamis Occidental
7206,Taguanao,Aloran,Misamis Occidental
7206,Tawi-Tawi,Aloran,Misamis Occidental
7206,Toril,Aloran,Misamis Occidental
7206,Tubod (Juan Bacayo),Aloran,Misamis Occidental
7206,Tuburan,Aloran,Misamis Occidental
7206,Tugaya,Aloran,Misamis Occidental
7206,Zamora,Aloran,Misamis Occidental
5616,Cabangila,Altavas,Aklan
5616,Cabugao,Altavas,Aklan
5616,Catmon,Altavas,Aklan
5616,Dalipdip,Altavas,Aklan
5616,Ginictan,Altavas,Aklan
5616,Linayasan,Altavas,Aklan
5616,Lumaynay,Altavas,Aklan
5616,Lupo,Altavas,Aklan
5616,Man-Up,Altavas,Aklan
5616,Odiong,Altavas,Aklan
5616,Poblacion,Altavas,Aklan
5616,Quinasay-An,Altavas,Aklan
5616,Talon,Altavas,Aklan
5616,Tibiao,Altavas,Aklan
9018,Baybay,Alubijid,Misamis Oriental
9018,Benigwayan,Alubijid,Misamis Oriental
9018,Calatcat,Alubijid,Misamis Oriental
9018,Lagtang,Alubijid,Misamis Oriental
9018,Lanao,Alubijid,Misamis Oriental
9018,Loguilo,Alubijid,Misamis Oriental
9018,Lourdes,Alubijid,Misamis Oriental
9018,Lumbo,Alubijid,Misamis Oriental
9018,Molocboloc,Alubijid,Misamis Oriental
9018,Poblacion,Alubijid,Misamis Oriental
9018,Sampatulog,Alubijid,Misamis Oriental
9018,Sungay,Alubijid,Misamis Oriental
9018,Talaba,Alubijid,Misamis Oriental
9018,Taparak,Alubijid,Misamis Oriental
9018,Tugasnon,Alubijid,Misamis Oriental
9018,Tula,Alubijid,Misamis Oriental
4119,Banaybanay,Amadeo,Cavite
4119,Barangay I (Pob.),Amadeo,Cavite
4119,Barangay II (Pob.),Amadeo,Cavite
4119,Barangay III (Pob.),Amadeo,Cavite
4119,Barangay IV (Pob.),Amadeo,Cavite
4119,Barangay IX (Pob.),Amadeo,Cavite
4119,Barangay V (Pob.),Amadeo,Cavite
4119,Barangay VI (Pob.),Amadeo,Cavite
4119,Barangay VII (Pob.),Amadeo,Cavite
4119,Barangay VIII (Pob.),Amadeo,Cavite
4119,Barangay X (Pob.),Amadeo,Cavite
4119,Barangay XI (Pob.),Amadeo,Cavite
4119,Barangay XII (Pob.),Amadeo,Cavite
4119,Bucal,Amadeo,Cavite
4119,Buho,Amadeo,Cavite
4119,Dagatan,Amadeo,Cavite
4119,Halang,Amadeo,Cavite
4119,Loma,Amadeo,Cavite
4119,Maitim I,Amadeo,Cavite
4119,Maymangga,Amadeo,Cavite
4119,Minantok Kanluran,Amadeo,Cavite
4119,Minantok Silangan,Amadeo,Cavite
4119,Pangil,Amadeo,Cavite
4119,Salaban,Amadeo,Cavite
4119,Talon,Amadeo,Cavite
4119,Tamacan,Amadeo,Cavite
3701,Ammueg,Ambaguio,Nueva Vizcaya
3701,Camandag,Ambaguio,Nueva Vizcaya
3701,Dulli,Ambaguio,Nueva Vizcaya
3701,Labang,Ambaguio,Nueva Vizcaya
3701,Napo,Ambaguio,Nueva Vizcaya
3701,Poblacion,Ambaguio,Nueva Vizcaya
3701,Salingsingan,Ambaguio,Nueva Vizcaya
3701,Tiblac,Ambaguio,Nueva Vizcaya
6203,Bio-Os,Amlan,Negros Oriental
6203,Jantianon,Amlan,Negros Oriental
6203,Jugno,Amlan,Negros Oriental
6203,Mag-Abo,Amlan,Negros Oriental
6203,Poblacion,Amlan,Negros Oriental
6203,Silab,Amlan,Negros Oriental
6203,Tambojangin,Amlan,Negros Oriental
6203,Tandayag,Amlan,Negros Oriental
9609,Dicalongan (Pob.),Ampatuan,Maguindanao
9609,Kakal,Ampatuan,Maguindanao
9609,Kamasi,Ampatuan,Maguindanao
9609,Kapinpilan,Ampatuan,Maguindanao
9609,Kauran,Ampatuan,Maguindanao
9609,Malatimon,Ampatuan,Maguindanao
9609,Matagabong,Ampatuan,Maguindanao
9609,Salman,Ampatuan,Maguindanao
9609,Saniag,Ampatuan,Maguindanao
9609,Tomicor,Ampatuan,Maguindanao
9609,Tubak,Ampatuan,Maguindanao
3505,Abolo,Amulung,Cagayan
3505,Agguirit,Amulung,Cagayan
3505,Alitungtung,Amulung,Cagayan
3505,Annabuculan,Amulung,Cagayan
3505,Annafatan,Amulung,Cagayan
3505,Anquiray,Amulung,Cagayan
3505,Babayuan,Amulung,Cagayan
3505,Baccuit,Amulung,Cagayan
3505,Bacring,Amulung,Cagayan
3505,Baculud,Amulung,Cagayan
3505,Balauini,Amulung,Cagayan
3505,Bauan,Amulung,Cagayan
3505,Bayabat,Amulung,Cagayan
3505,Calamagui,Amulung,Cagayan
3505,Calintaan,Amulung,Cagayan
3505,Caratacat,Amulung,Cagayan
3505,Casingsingan Norte,Amulung,Cagayan
3505,Casingsingan Sur,Amulung,Cagayan
3505,Catarauan,Amulung,Cagayan
3505,Centro,Amulung,Cagayan
3505,Concepcion,Amulung,Cagayan
3505,Cordova,Amulung,Cagayan
3505,Dadda,Amulung,Cagayan
3505,Dafunganay,Amulung,Cagayan
3505,Dugayung,Amulung,Cagayan
3505,Estefania,Amulung,Cagayan
3505,Gabut,Amulung,Cagayan
3505,Gangauan,Amulung,Cagayan
3505,Goran,Amulung,Cagayan
3505,Jurisdiccion,Amulung,Cagayan
3505,La Suerte,Amulung,Cagayan
3505,Logung,Amulung,Cagayan
3505,Magogod,Amulung,Cagayan
3505,Manalo,Amulung,Cagayan
3505,Marobbob,Amulung,Cagayan
3505,Masical,Amulung,Cagayan
3505,Monte Alegre,Amulung,Cagayan
3505,Nabbialan,Amulung,Cagayan
3505,Nagsabaran,Amulung,Cagayan
3505,Nangalasauan,Amulung,Cagayan
3505,Nanuccauan,Amulung,Cagayan
3505,Pacac-Grande,Amulung,Cagayan
3505,Pacac-Peque¿o,Amulung,Cagayan
3505,Palacu,Amulung,Cagayan
3505,Palayag,Amulung,Cagayan
3505,Tana,Amulung,Cagayan
3505,Unag,Amulung,Cagayan
6610,Amagusan,Anahawan,Southern Leyte
6610,Calintaan,Anahawan,Southern Leyte
6610,Canlabian,Anahawan,Southern Leyte
6610,Capacuhan,Anahawan,Southern Leyte
6610,Cogon,Anahawan,Southern Leyte
6610,Kagingkingan,Anahawan,Southern Leyte
6610,Lewing,Anahawan,Southern Leyte
6610,Lo-Ok,Anahawan,Southern Leyte
6610,Mahalo,Anahawan,Southern Leyte
6610,Mainit,Anahawan,Southern Leyte
6610,Manigawong,Anahawan,Southern Leyte
6610,Poblacion,Anahawan,Southern Leyte
6610,San VIcente,Anahawan,Southern Leyte
6610,Tagup-On,Anahawan,Southern Leyte
2310,Baguindoc (Baguinloc),Anao,Tarlac
2310,Bantog,Anao,Tarlac
2310,Campos,Anao,Tarlac
2310,Carmen,Anao,Tarlac
2310,Casili,Anao,Tarlac
2310,Don Ramon,Anao,Tarlac
2310,Hernando,Anao,Tarlac
2310,Poblacion,Anao,Tarlac
2310,Rizal,Anao,Tarlac
2310,San Francisco East,Anao,Tarlac
2310,San Francisco West,Anao,Tarlac
2310,San Jose North,Anao,Tarlac
2310,San Jose South,Anao,Tarlac
2310,San Juan,Anao,Tarlac
2310,San Roque,Anao,Tarlac
2310,Santo Domingo,Anao,Tarlac
2310,Sinense,Anao,Tarlac
2310,Suaverdez,Anao,Tarlac
6311,Almaria,Anda,Bohol
2405,Awag,Anda,Pangasinan
2405,Awile,Anda,Pangasinan
6311,Bacong,Anda,Bohol
6311,Badiang,Anda,Bohol
2405,Batiarao,Anda,Pangasinan
6311,Buenasuerte,Anda,Bohol
2405,Cabungan,Anda,Pangasinan
6311,Candabong,Anda,Bohol
2405,Carot,Anda,Pangasinan
6311,Casica,Anda,Bohol
2405,Dolaoan,Anda,Pangasinan
2405,Imbo,Anda,Pangasinan
6311,Katipunan,Anda,Bohol
6311,Linawan,Anda,Bohol
6311,Lundag,Anda,Bohol
2405,Macaleeng,Anda,Pangasinan
2405,Macandocandong,Anda,Pangasinan
2405,Mal-Ong,Anda,Pangasinan
2405,Namagbagan,Anda,Pangasinan
2405,Poblacion,Anda,Pangasinan
6311,Poblacion,Anda,Bohol
2405,Roxas,Anda,Pangasinan
2405,Sablig,Anda,Pangasinan
2405,San Jose,Anda,Pangasinan
6311,Santa Cruz,Anda,Bohol
2405,Siapar,Anda,Pangasinan
6311,Suba,Anda,Bohol
6311,Talisay,Anda,Bohol
6311,Tanod,Anda,Bohol
6311,Tawid,Anda,Bohol
2405,Tondol,Anda,Pangasinan
2405,Toritori,Anda,Pangasinan
6311,Virgen,Anda,Bohol
3307,Allangigan,Angadanan,Isabela
3307,Aniog,Angadanan,Isabela
3307,Baniket,Angadanan,Isabela
3307,Bannawag,Angadanan,Isabela
3307,Bantug,Angadanan,Isabela
3307,Barangcuag,Angadanan,Isabela
3307,Baui,Angadanan,Isabela
3307,Bonifacio,Angadanan,Isabela
3307,Buenavista,Angadanan,Isabela
3307,Bunnay,Angadanan,Isabela
3307,Calabayan-Minanga,Angadanan,Isabela
3307,Calaccab,Angadanan,Isabela
3307,Calaocan,Angadanan,Isabela
3307,Campanario,Angadanan,Isabela
3307,Canangan,Angadanan,Isabela
3307,Centro I (Pob.),Angadanan,Isabela
3307,Centro II (Pob.),Angadanan,Isabela
3307,Centro III (Pob.),Angadanan,Isabela
3307,Consular,Angadanan,Isabela
3307,Cumu,Angadanan,Isabela
3307,Dalakip,Angadanan,Isabela
3307,Dalenat,Angadanan,Isabela
3307,Dipaluda,Angadanan,Isabela
3307,Duroc,Angadanan,Isabela
3307,Esperanza,Angadanan,Isabela
3307,Fugaru,Angadanan,Isabela
3307,Ingud Norte,Angadanan,Isabela
3307,Ingud Sur,Angadanan,Isabela
3307,Kalusutan,Angadanan,Isabela
3307,La Suerte,Angadanan,Isabela
3307,Liwliwa,Angadanan,Isabela
3307,Lomboy,Angadanan,Isabela
3307,Loria,Angadanan,Isabela
3307,Lourdes (El Esca¿o),Angadanan,Isabela
3307,Mabuhay,Angadanan,Isabela
3307,Macalauat,Angadanan,Isabela
3307,Macaniao,Angadanan,Isabela
3307,Malannao,Angadanan,Isabela
3307,Malasin,Angadanan,Isabela
3307,Mangandingay,Angadanan,Isabela
3307,Minanga Proper,Angadanan,Isabela
3307,Pappat,Angadanan,Isabela
3307,Pissay,Angadanan,Isabela
3307,Ramona,Angadanan,Isabela
3307,Rancho Bassit,Angadanan,Isabela
3307,Rang-Ayan,Angadanan,Isabela
3307,Salay,Angadanan,Isabela
3307,San Ambrocio,Angadanan,Isabela
3307,San Guillermo,Angadanan,Isabela
3307,San Isidro,Angadanan,Isabela
3307,San Marcelo,Angadanan,Isabela
3307,San Roque,Angadanan,Isabela
3307,San VIcente,Angadanan,Isabela
3307,Santo Ni¿o,Angadanan,Isabela
3307,Saranay,Angadanan,Isabela
3307,Sinabbaran,Angadanan,Isabela
3307,Victory,Angadanan,Isabela
3307,Viga,Angadanan,Isabela
3307,Villa Domingo,Angadanan,Isabela
3012,Banaban,Angat,Bulacan
3012,Baybay,Angat,Bulacan
3012,Binagbag,Angat,Bulacan
3012,Donacion,Angat,Bulacan
3012,Encanto,Angat,Bulacan
3012,Laog,Angat,Bulacan
3012,Marungko,Angat,Bulacan
3012,Niugan,Angat,Bulacan
3012,Paltok,Angat,Bulacan
3012,Pulong Yantok,Angat,Bulacan
3012,San Roque (Pob.),Angat,Bulacan
3012,Santa Cruz (Pob.),Angat,Bulacan
3012,Santa Lucia,Angat,Bulacan
3012,Santo Cristo (Pob.),Angat,Bulacan
3012,Sulucan,Angat,Bulacan
3012,Taboc,Angat,Bulacan
2009,Agapito Del Rosario,Angeles City,Pampanga
2009,Amsic,Angeles City,Pampanga
2009,Anunas,Angeles City,Pampanga
2009,Balibago,Angeles City,Pampanga
2009,Capaya,Angeles City,Pampanga
2009,Claro M. Recto,Angeles City,Pampanga
2009,Cuayan,Angeles City,Pampanga
2009,Cutcut,Angeles City,Pampanga
2009,Cutud,Angeles City,Pampanga
2009,Lourdes North West,Angeles City,Pampanga
2009,Lourdes Sueast,Angeles City,Pampanga
2009,Lourdes Sur,Angeles City,Pampanga
2009,Malabanias,Angeles City,Pampanga
2009,Margot,Angeles City,Pampanga
2009,Mining,Angeles City,Pampanga
2009,Ninoy Aquino (Marisol),Angeles City,Pampanga
2009,Pampang,Angeles City,Pampanga
2009,Pandan,Angeles City,Pampanga
2009,Pulung Cacutud,Angeles City,Pampanga
2009,Pulung Maragul,Angeles City,Pampanga
2009,Pulungbulu,Angeles City,Pampanga
2009,Salapungan,Angeles City,Pampanga
2009,San Jose,Angeles City,Pampanga
2009,San Nicolas,Angeles City,Pampanga
2009,Santa Teresita,Angeles City,Pampanga
2009,Santa Trinidad,Angeles City,Pampanga
2009,Santo Cristo,Angeles City,Pampanga
2009,Santo Domingo,Angeles City,Pampanga
2009,Santo Rosario (Pob.),Angeles City,Pampanga
2009,Sapalibutad,Angeles City,Pampanga
2009,Sapangbato,Angeles City,Pampanga
2009,Tabun,Angeles City,Pampanga
2009,Virgen Delos Remedios,Angeles City,Pampanga
1930,Bagumbayan,Angono,Rizal
1930,Kalayaan,Angono,Rizal
1930,Mahabang Parang,Angono,Rizal
1930,Poblacion Ibaba,Angono,Rizal
1930,Poblacion Itaas,Angono,Rizal
1930,San Isidro,Angono,Rizal
1930,San Pedro,Angono,Rizal
1930,San Roque,Angono,Rizal
1930,San VIcente,Angono,Rizal
1930,Santo Ni¿o,Angono,Rizal
5009,Agbatuan,Anilao,Iloilo
5009,Badiang,Anilao,Iloilo
5009,Balabag,Anilao,Iloilo
5009,Balunos,Anilao,Iloilo
5009,Cag-An,Anilao,Iloilo
5009,Camiros,Anilao,Iloilo
5009,Dangula-An,Anilao,Iloilo
5009,Guipis,Anilao,Iloilo
5009,Manganese,Anilao,Iloilo
5009,Medina,Anilao,Iloilo
5009,Mostro,Anilao,Iloilo
5009,Palaypay,Anilao,Iloilo
5009,Pantalan,Anilao,Iloilo
5009,Poblacion,Anilao,Iloilo
5009,Sambag Culob,Anilao,Iloilo
5009,San Carlos,Anilao,Iloilo
5009,San Juan Crisostomo,Anilao,Iloilo
5009,Santa Rita,Anilao,Iloilo
5009,Santo Rosario,Anilao,Iloilo
5009,Serallo,Anilao,Iloilo
5009,Vista Alegre,Anilao,Iloilo
5717,Bayo Grande,Anini-y,Antique
5717,Bayo Peque¿o,Anini-y,Antique
5717,Butuan,Anini-y,Antique
5717,Casay,Anini-y,Antique
5717,Casay VIejo,Anini-y,Antique
5717,Iba,Anini-y,Antique
5717,Igbarabatuan,Anini-y,Antique
5717,Igpalge,Anini-y,Antique
5717,Igtumarom,Anini-y,Antique
5717,Lisub A,Anini-y,Antique
5717,Lisub B,Anini-y,Antique
5717,Mabuyong,Anini-y,Antique
5717,Magdalena,Anini-y,Antique
5717,Nasuli C,Anini-y,Antique
5717,Nato,Anini-y,Antique
5717,Poblacion,Anini-y,Antique
5717,Sagua,Anini-y,Antique
5717,Salvacion,Anini-y,Antique
5717,San Francisco,Anini-y,Antique
5717,San Ramon,Anini-y,Antique
5717,San Roque,Anini-y,Antique
5717,Tagaytay,Anini-y,Antique
5717,Talisayan,Anini-y,Antique
6335,Angilan,Antequera,Bohol
6335,Bantolinao,Antequera,Bohol
6335,Bicahan,Antequera,Bohol
6335,Bitaugan,Antequera,Bohol
6335,Bungahan,Antequera,Bohol
6335,Can-Omay,Antequera,Bohol
6335,Canlaas,Antequera,Bohol
6335,Cansibuan,Antequera,Bohol
6335,Celing,Antequera,Bohol
6335,Danao,Antequera,Bohol
6335,Danicop,Antequera,Bohol
6335,Mag-Aso,Antequera,Bohol
6335,Poblacion,Antequera,Bohol
6335,Quinapon-An,Antequera,Bohol
6335,Santo Rosario,Antequera,Bohol
6335,Tabuan,Antequera,Bohol
6335,Tagubaas,Antequera,Bohol
6335,Tupas,Antequera,Bohol
6335,Ubojan,Antequera,Bohol
6335,Viga,Antequera,Bohol
6335,Villa Aurora (Canoc-Oc),Antequera,Bohol
9414,B. Cadungon,Antipas,Cotabato
9414,Camutan,Antipas,Cotabato
9414,Canaan,Antipas,Cotabato
9414,Datagod,Antipas,Cotabato
9414,Dolores,Antipas,Cotabato
9414,Kiyaab,Antipas,Cotabato
9414,Luhong,Antipas,Cotabato
9414,Magsaysay,Antipas,Cotabato
9414,Malangag,Antipas,Cotabato
9414,Malatad,Antipas,Cotabato
9414,Malire,Antipas,Cotabato
9414,New Pontevedra,Antipas,Cotabato
9414,Poblacion,Antipas,Cotabato
1870,Bagong Nayon,Antipolo City,Rizal
1870,Beverly Hills,Antipolo City,Rizal
1870,Calawis,Antipolo City,Rizal
1870,Cupang,Antipolo City,Rizal
1870,Dalig,Antipolo City,Rizal
1870,Dela Paz (Pob.),Antipolo City,Rizal
1870,Inarawan,Antipolo City,Rizal
1870,Mambugan,Antipolo City,Rizal
1870,Mayamot,Antipolo City,Rizal
1870,Muntingdilaw,Antipolo City,Rizal
1870,San Isidro (Pob.),Antipolo City,Rizal
1870,San Jose (Pob.),Antipolo City,Rizal
1870,San Juan,Antipolo City,Rizal
1870,San Luis,Antipolo City,Rizal
1870,San Roque (Pob.),Antipolo City,Rizal
1870,Santa Cruz,Antipolo City,Rizal
2016,Balucuc,Apalit,Pampanga
2016,Calantipe,Apalit,Pampanga
2016,Cansinala,Apalit,Pampanga
2016,Capalangan,Apalit,Pampanga
2016,Colgante,Apalit,Pampanga
2016,Paligui,Apalit,Pampanga
2016,Sampaloc,Apalit,Pampanga
2016,San Juan (Pob.),Apalit,Pampanga
2016,San VIcente,Apalit,Pampanga
2016,Sucad,Apalit,Pampanga
2016,Sulipan,Apalit,Pampanga
2016,Tabuyuc (Santo Rosario),Apalit,Pampanga
3515,Backiling,Aparri,Cagayan
3515,Bangag,Aparri,Cagayan
3515,Binalan,Aparri,Cagayan
3515,Bisagu,Aparri,Cagayan
3515,Bukig,Aparri,Cagayan
3515,Bulala Norte,Aparri,Cagayan
3515,Bulala Sur,Aparri,Cagayan
3515,Caagaman,Aparri,Cagayan
3515,Centro 1 (Pob.),Aparri,Cagayan
3515,Centro 10 (Pob.),Aparri,Cagayan
3515,Centro 11 (Pob.),Aparri,Cagayan
3515,Centro 12 (Pob.),Aparri,Cagayan
3515,Centro 13 (Pob.),Aparri,Cagayan
3515,Centro 14 (Pob.),Aparri,Cagayan
3515,Centro 15 (Pob.),Aparri,Cagayan
3515,Centro 2 (Pob.),Aparri,Cagayan
3515,Centro 3 (Pob.),Aparri,Cagayan
3515,Centro 4 (Pob.),Aparri,Cagayan
3515,Centro 5 (Pob.),Aparri,Cagayan
3515,Centro 6 (Pob.),Aparri,Cagayan
3515,Centro 7 (Pob.),Aparri,Cagayan
3515,Centro 8 (Pob.),Aparri,Cagayan
3515,Centro 9 (Pob.),Aparri,Cagayan
3515,Dodan,Aparri,Cagayan
3515,Fuga Island,Aparri,Cagayan
3515,Gaddang,Aparri,Cagayan
3515,Linao,Aparri,Cagayan
3515,Mabanguc,Aparri,Cagayan
3515,Macanaya (Pescaria),Aparri,Cagayan
3515,Maura,Aparri,Cagayan
3515,Minanga,Aparri,Cagayan
3515,Navagan,Aparri,Cagayan
3515,Paddaya,Aparri,Cagayan
3515,Paruddun Norte,Aparri,Cagayan
3515,Paruddun Sur,Aparri,Cagayan
3515,Plaza,Aparri,Cagayan
3515,Punta,Aparri,Cagayan
3515,San Antonio,Aparri,Cagayan
3515,Sanja,Aparri,Cagayan
3515,Tallungan,Aparri,Cagayan
3515,Toran,Aparri,Cagayan
3515,Zinarag,Aparri,Cagayan
5311,Balogo,Araceli,Palawan
5311,Dagman,Araceli,Palawan
5311,Dalayawon,Araceli,Palawan
5311,Lumacad,Araceli,Palawan
5311,Madoldolon,Araceli,Palawan
5311,Mauringuen,Araceli,Palawan
5311,Osme¿a,Araceli,Palawan
5311,Poblacion (Centro),Araceli,Palawan
5311,San Jose De Oro,Araceli,Palawan
5311,Santo Ni¿o,Araceli,Palawan
5311,Taloto,Araceli,Palawan
5311,Tinintinan,Araceli,Palawan
5311,Tudela (Calandagan),Araceli,Palawan
9417,Allab,Arakan,Cotabato
9417,Anapolon,Arakan,Cotabato
9417,Badiangon,Arakan,Cotabato
9417,Binoongan,Arakan,Cotabato
9417,Dallag,Arakan,Cotabato
9417,Datladayon,Arakan,Cotabato
9417,Datmatangkil,Arakan,Cotabato
9417,Doroluman,Arakan,Cotabato
9417,Gambodes,Arakan,Cotabato
9417,Ganatan,Arakan,Cotabato
9417,Greenfield,Arakan,Cotabato
9417,Kabalantian,Arakan,Cotabato
9417,Katipunan,Arakan,Cotabato
9417,Kinawayan,Arakan,Cotabato
9417,Kulaman Valley,Arakan,Cotabato
9417,Lanao Kuran,Arakan,Cotabato
9417,Libertad,Arakan,Cotabato
9417,Makalangot,Arakan,Cotabato
9417,Malibatuan,Arakan,Cotabato
9417,Maria Caridad,Arakan,Cotabato
9417,Meocan,Arakan,Cotabato
9417,Naje,Arakan,Cotabato
9417,Napalico,Arakan,Cotabato
9417,Salasang,Arakan,Cotabato
9417,San Miguel,Arakan,Cotabato
9417,Santo Ni¿o,Arakan,Cotabato
9417,Sumalili,Arakan,Cotabato
9417,Tumanding,Arakan,Cotabato
2012,Arenas,Arayat,Pampanga
2012,Baliti,Arayat,Pampanga
2012,Batasan,Arayat,Pampanga
2012,Buensuceso,Arayat,Pampanga
2012,Candating,Arayat,Pampanga
2012,Cupang (Santa Lucia),Arayat,Pampanga
2012,Gatiawin,Arayat,Pampanga
2012,Guemasan,Arayat,Pampanga
2012,Kaledian (Camba),Arayat,Pampanga
2012,La Paz (Turu),Arayat,Pampanga
2012,Lacmit,Arayat,Pampanga
5302,Apo-Aporawan,Aborlan,Palawan
5302,Apoc-Apoc,Aborlan,Palawan
5302,Aporawan,Aborlan,Palawan
5302,Barake,Aborlan,Palawan
5302,Cabigaan,Aborlan,Palawan
5302,Culandanum,Aborlan,Palawan
5302,Gogognan,Aborlan,Palawan
5302,Iraan,Aborlan,Palawan
5302,Isaub,Aborlan,Palawan
5302,Jose Rizal,Aborlan,Palawan
5302,Mabini,Aborlan,Palawan
5302,Magbabadil,Aborlan,Palawan
5302,Plaridel,Aborlan,Palawan
5302,Poblacion,Aborlan,Palawan
5302,Ramon Magsaysay,Aborlan,Palawan
5302,Sagpangan,Aborlan,Palawan
5302,San Juan,Aborlan,Palawan
5302,Tagpait,Aborlan,Palawan
5302,Tigman,Aborlan,Palawan
5108,Armado,Abra de Ilog,Occidental Mindoro
5108,Balao,Abra de Ilog,Occidental Mindoro
5108,Cabacao,Abra de Ilog,Occidental Mindoro
5108,Lumangbayan,Abra de Ilog,Occidental Mindoro
5108,Poblacion,Abra de Ilog,Occidental Mindoro
5108,San VIcente,Abra de Ilog,Occidental Mindoro
5108,Tibag,Abra de Ilog,Occidental Mindoro
5108,Udalo (Camurong),Abra de Ilog,Occidental Mindoro
5108,Wawa,Abra de Ilog,Occidental Mindoro
2114,Bangkal,Abucay,Bataan
2114,Calaylayan (Pob.),Abucay,Bataan
2114,Capitangan,Abucay,Bataan
2114,Gabon,Abucay,Bataan
2114,Laon (Pob.),Abucay,Bataan
2114,Mabatang,Abucay,Bataan
2114,Omboy,Abucay,Bataan
2114,Salian,Abucay,Bataan
2114,Wawa (Pob.),Abucay,Bataan
3517,Alinunu,Abulug,Cagayan
3517,Bagu,Abulug,Cagayan
3517,Banguian,Abulug,Cagayan
3517,Calog Norte,Abulug,Cagayan
3517,Calog Sur,Abulug,Cagayan
3517,Canayun,Abulug,Cagayan
3517,Centro (Pob.),Abulug,Cagayan
3517,Dana-Ili,Abulug,Cagayan
3517,Guiddam,Abulug,Cagayan
3517,Libertad,Abulug,Cagayan
3517,Lucban,Abulug,Cagayan
3517,Pinili,Abulug,Cagayan
3517,San Agustin,Abulug,Cagayan
3517,San Julian,Abulug,Cagayan
3517,Santa Filomena,Abulug,Cagayan
3517,Santa Rosa,Abulug,Cagayan
3517,Santo Tomas,Abulug,Cagayan
3517,Siguiran,Abulug,Cagayan
3517,Simayung,Abulug,Cagayan
3517,Sirit,Abulug,Cagayan
6510,Alangilan,Abuyog,Leyte
6510,Anibongan,Abuyog,Leyte
6510,Bagacay,Abuyog,Leyte
6510,Bahay,Abuyog,Leyte
6510,Balinsasayao,Abuyog,Leyte
6510,Balocawe,Abuyog,Leyte
6510,Balocawehay,Abuyog,Leyte
6510,Barayong,Abuyog,Leyte
6510,Bayabas,Abuyog,Leyte
6510,Bito (Pob.),Abuyog,Leyte
6510,Buaya,Abuyog,Leyte
6510,Buenavista,Abuyog,Leyte
6510,Bulak,Abuyog,Leyte
6510,Bunga,Abuyog,Leyte
6510,Buntay (Pob.),Abuyog,Leyte
6510,Burubud-An,Abuyog,Leyte
6510,Cadac-An,Abuyog,Leyte
6510,Cagbolo,Abuyog,Leyte
6510,Can-Aporong,Abuyog,Leyte
6510,Can-Uguib (Pob.),Abuyog,Leyte
6510,Canmarating,Abuyog,Leyte
6510,Capilian,Abuyog,Leyte
6510,Combis,Abuyog,Leyte
